"filename", "language", "JavaScript", "XML", "PHP", "JSON", "CSS", "SCSS", "Markdown", "comment", "blank", "total"
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\plugins\perfect-scrollbar.min.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 6, 1, 20
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\plugins\smooth-scrollbar.min.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 22, 1, 26
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\plugins\sweetalert.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\plugins\world.js", "JavaScript", 2450, 0, 0, 0, 0, 0, 0, 1, 13, 2464
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\prism.js", "JavaScript", 745, 0, 0, 0, 0, 0, 0, 103, 179, 1027
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\quill.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\js\round-slider.min.js", "JavaScript", 123, 0, 0, 0, 0, 0, 0, 146, 3, 272
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 18, 7, 31
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_accordion.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 5, 29
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 0, 3, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_avatars.scss", "SCSS", 0, 0, 0, 0, 0, 85, 0, 10, 29, 124
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_backgrounds.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 0, 5, 20
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_badge.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_breadcrumbs.scss", "SCSS", 0, 0, 0, 0, 0, 33, 0, 4, 12, 49
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 163, 0, 2, 26, 191
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_cards-extend.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_cards.scss", "SCSS", 0, 0, 0, 0, 0, 50, 0, 0, 11, 61
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_components.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 1, 1, 6
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_dark-version.scss", "SCSS", 0, 0, 0, 0, 0, 197, 0, 3, 39, 239
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_dropdown-extend.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 2, 8, 32
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_dropdown.scss", "SCSS", 0, 0, 0, 0, 0, 254, 0, 2, 37, 293
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_dropup.scss", "SCSS", 0, 0, 0, 0, 0, 38, 0, 0, 3, 41
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_fixed-plugin.scss", "SCSS", 0, 0, 0, 0, 0, 57, 0, 0, 4, 61
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_floating-elements.scss", "SCSS", 0, 0, 0, 0, 0, 61, 0, 1, 12, 74
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_footer.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 37, 0, 0, 13, 50
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_gradients.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_header.scss", "SCSS", 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_icons.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 4, 5, 33
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_info-areas.scss", "SCSS", 0, 0, 0, 0, 0, 154, 0, 1, 24, 179
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_list-check.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 3, 4, 26
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_misc-extend.scss", "SCSS", 0, 0, 0, 0, 0, 195, 0, 11, 39, 245
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_misc.scss", "SCSS", 0, 0, 0, 0, 0, 279, 0, 17, 70, 366
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_nav.scss", "SCSS", 0, 0, 0, 0, 0, 123, 0, 0, 1, 124
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_navbar-vertical.scss", "SCSS", 0, 0, 0, 0, 0, 609, 0, 26, 72, 707
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 192, 0, 0, 29, 221
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 52, 0, 1, 6, 59
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_popovers.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 1, 2, 11
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_progress.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_ripple.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 1, 4, 16
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_rtl-extend.scss", "SCSS", 0, 0, 0, 0, 0, 59, 0, 0, 5, 64
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_rtl.scss", "SCSS", 0, 0, 0, 0, 0, 88, 0, 1, 17, 106
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_social-buttons.scss", "SCSS", 0, 0, 0, 0, 0, 41, 0, 1, 1, 43
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_tables.scss", "SCSS", 0, 0, 0, 0, 0, 44, 0, 2, 8, 54
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_tilt.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 1, 2, 12
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_timeline.scss", "SCSS", 0, 0, 0, 0, 0, 97, 0, 9, 32, 138
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_tooltips.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_typography.scss", "SCSS", 0, 0, 0, 0, 0, 244, 0, 11, 47, 302
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_utilities-extend.scss", "SCSS", 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 779, 0, 52, 2, 833
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 1213, 0, 138, 322, 1673
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\badges\_badge-circle.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 4, 6, 30
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\badges\_badge-dot.scss", "SCSS", 0, 0, 0, 0, 0, 31, 0, 4, 8, 43
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\badges\_badge-floating.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 3, 4, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\badges\_badge.scss", "SCSS", 0, 0, 0, 0, 0, 53, 0, 12, 29, 94
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_accordion.scss", "SCSS", 0, 0, 0, 0, 0, 89, 0, 8, 22, 119
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 34, 0, 13, 11, 58
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_badge.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 6, 4, 30
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_breadcrumb.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 1, 4, 29
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_button-group.scss", "SCSS", 0, 0, 0, 0, 0, 90, 0, 23, 27, 140
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 74, 0, 16, 22, 112
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_card.scss", "SCSS", 0, 0, 0, 0, 0, 154, 0, 27, 36, 217
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_carousel.scss", "SCSS", 0, 0, 0, 0, 0, 158, 0, 41, 31, 230
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_close.scss", "SCSS", 0, 0, 0, 0, 0, 30, 0, 5, 6, 41
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_containers.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 8, 7, 42
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_dropdown.scss", "SCSS", 0, 0, 0, 0, 0, 186, 0, 19, 36, 241
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_functions.scss", "SCSS", 0, 0, 0, 0, 0, 214, 0, 43, 46, 303
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 6, 8, 34
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_helpers.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_images.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 13, 8, 43
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 111, 0, 27, 37, 175
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 26, 0, 10, 8, 44
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_modal.scss", "SCSS", 0, 0, 0, 0, 0, 146, 0, 33, 31, 210
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_nav.scss", "SCSS", 0, 0, 0, 0, 0, 96, 0, 20, 24, 140
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 231, 0, 47, 58, 336
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_offcanvas.scss", "SCSS", 0, 0, 0, 0, 0, 73, 0, 0, 11, 84
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 51, 0, 3, 11, 65
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_placeholders.scss", "SCSS", 0, 0, 0, 0, 0, 41, 0, 2, 9, 52
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_popover.scss", "SCSS", 0, 0, 0, 0, 0, 134, 0, 5, 20, 159
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_progress.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 3, 7, 49
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_reboot.scss", "SCSS", 0, 0, 0, 0, 0, 336, 0, 148, 142, 626
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_root.scss", "SCSS", 0, 0, 0, 0, 0, 33, 0, 12, 10, 55
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_spinners.scss", "SCSS", 0, 0, 0, 0, 0, 49, 0, 12, 9, 70
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_tables.scss", "SCSS", 0, 0, 0, 0, 0, 82, 0, 43, 31, 156
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_toasts.scss", "SCSS", 0, 0, 0, 0, 0, 44, 0, 0, 8, 52
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_tooltip.scss", "SCSS", 0, 0, 0, 0, 0, 93, 0, 5, 18, 116
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_transitions.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 2, 5, 28
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_type.scss", "SCSS", 0, 0, 0, 0, 0, 67, 0, 16, 22, 105
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 584, 0, 44, 3, 631
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 1099, 0, 246, 297, 1642
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\bootstrap-grid.scss", "SCSS", 0, 0, 0, 0, 0, 51, 0, 8, 9, 68
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\bootstrap-reboot.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 7, 2, 14
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\bootstrap-utilities.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 9, 4, 19
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 37, 0, 12, 5, 54
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_floating-labels.scss", "SCSS", 0, 0, 0, 0, 0, 52, 0, 4, 8, 64
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_form-check.scss", "SCSS", 0, 0, 0, 0, 0, 119, 0, 9, 25, 153
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_form-control.scss", "SCSS", 0, 0, 0, 0, 0, 156, 0, 33, 31, 220
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_form-range.scss", "SCSS", 0, 0, 0, 0, 0, 71, 0, 7, 14, 92
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_form-select.scss", "SCSS", 0, 0, 0, 0, 0, 58, 0, 7, 8, 73
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_form-text.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 3, 2, 12
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_input-group.scss", "SCSS", 0, 0, 0, 0, 0, 81, 0, 21, 20, 122
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_labels.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 5, 5, 37
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\forms\_validation.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 8, 2, 13
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_colored-links.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_position.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 2, 5, 31
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_ratio.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 1, 5, 27
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_stacks.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 2, 2, 16
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_stretched-link.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 3, 2, 16
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_text-truncation.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 3, 2, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_visually-hidden.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 3, 2, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\helpers\_vr.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 2, 2, 12
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_backdrop.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 2, 2, 15
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_border-radius.scss", "SCSS", 0, 0, 0, 0, 0, 63, 0, 5, 11, 79
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_box-shadow.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 3, 19
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_breakpoints.scss", "SCSS", 0, 0, 0, 0, 0, 73, 0, 44, 11, 128
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 104, 0, 16, 14, 134
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_caret.scss", "SCSS", 0, 0, 0, 0, 0, 55, 0, 2, 8, 65
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 2, 1, 10
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_color-scheme.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 2, 1, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_container.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 1, 2, 10
