"filename", "language", "JavaScript", "XML", "PHP", "JSON", "CSS", "SCSS", "Markdown", "comment", "blank", "total"
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_deprecate.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 5, 1, 11
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 123, 0, 5, 17, 145
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_gradients.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 11, 10, 48
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 107, 0, 24, 21, 152
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_image.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 9, 4, 17
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 18, 0, 3, 4, 25
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_lists.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 2, 2, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 4, 4, 32
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_reset-text.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 1, 1, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_resize.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 1, 2, 7
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_table-variants.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 2, 3, 22
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_text-truncate.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 2, 2, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_transition.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 1, 4, 27
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 63, 0, 11, 16, 90
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\mixins\_visually-hidden.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 9, 5, 30
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\utilities\_api.scss", "SCSS", 0, 0, 0, 0, 0, 29, 0, 12, 7, 48
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\bootstrap\vendor\_rfs.scss", "SCSS", 0, 0, 0, 0, 0, 243, 0, 52, 60, 355
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-background.scss", "SCSS", 0, 0, 0, 0, 0, 72, 0, 0, 10, 82
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-blog.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 0, 3, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-horizontal.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 5, 25
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-pricing.scss", "SCSS", 0, 0, 0, 0, 0, 45, 0, 0, 4, 49
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-profile.scss", "SCSS", 0, 0, 0, 0, 0, 54, 0, 0, 6, 60
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\cards\card-rotate.scss", "SCSS", 0, 0, 0, 0, 0, 128, 0, 1, 20, 149
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\custom\_styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\custom\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_form-check.scss", "SCSS", 0, 0, 0, 0, 0, 79, 0, 0, 13, 92
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_form-select.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_form-switch.scss", "SCSS", 0, 0, 0, 0, 0, 40, 0, 0, 4, 44
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_input-group.scss", "SCSS", 0, 0, 0, 0, 0, 275, 0, 0, 38, 313
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_inputs.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 0, 9, 48
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\forms\_labels.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 3, 3, 22
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_badge.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 2, 13
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 10, 0, 1, 2, 13
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_colored-shadows.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 1, 1, 6
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_hover.scss", "SCSS", 0, 0, 0, 0, 0, 23, 0, 0, 5, 28
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_social-buttons.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 1, 7, 47
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\_vendor.scss", "SCSS", 0, 0, 0, 0, 0, 49, 0, 0, 3, 52
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\mixins\mixins.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\free\_flatpickr.scss", "SCSS", 0, 0, 0, 0, 0, 834, 0, 26, 19, 879
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\free\_nouislider.scss", "SCSS", 0, 0, 0, 0, 0, 259, 0, 36, 4, 299
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\free\_perfect-scrollbar.scss", "SCSS", 0, 0, 0, 0, 0, 87, 0, 18, 12, 117
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\free\_prism.scss", "SCSS", 0, 0, 0, 0, 0, 112, 0, 10, 21, 143
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\free\plugins.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 1, 5
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_carousel-slick.scss", "SCSS", 0, 0, 0, 0, 0, 96, 0, 0, 7, 103
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_choices.scss", "SCSS", 0, 0, 0, 0, 0, 377, 0, 9, 70, 456
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_datatable-extend.scss", "SCSS", 0, 0, 0, 0, 0, 117, 0, 5, 5, 127
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_datatable.scss", "SCSS", 0, 0, 0, 0, 0, 143, 0, 6, 31, 180
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_dragula.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 1, 23
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_dropzone.scss", "SCSS", 0, 0, 0, 0, 0, 390, 0, 5, 2, 397
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_fullcalendar-extend.scss", "SCSS", 0, 0, 0, 0, 0, 75, 0, 6, 16, 97
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_fullcalendar.scss", "SCSS", 0, 0, 0, 0, 0, 1199, 0, 103, 133, 1435
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_glidejs.scss", "SCSS", 0, 0, 0, 0, 0, 147, 0, 5, 28, 180
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_highlight.scss", "SCSS", 0, 0, 0, 0, 0, 66, 0, 5, 13, 84
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_kanban.scss", "SCSS", 0, 0, 0, 0, 0, 132, 0, 1, 26, 159
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_leaflet.scss", "SCSS", 0, 0, 0, 0, 0, 574, 0, 25, 58, 657
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_list-check.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 1, 4, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_photoswipe.scss", "SCSS", 0, 0, 0, 0, 0, 131, 0, 31, 21, 183
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_quill.scss", "SCSS", 0, 0, 0, 0, 0, 943, 0, 6, 1, 950
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_rating-widget.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 2, 8, 37
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_sweetalert2-extend.scss", "SCSS", 0, 0, 0, 0, 0, 59, 0, 0, 12, 71
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_sweetalert2.scss", "SCSS", 0, 0, 0, 0, 0, 1290, 0, 0, 33, 1323
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\_vector-map.scss", "SCSS", 0, 0, 0, 0, 0, 112, 0, 0, 20, 132
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\multi-step.scss", "SCSS", 0, 0, 0, 0, 0, 164, 0, 1, 24, 189
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\plugins\pro\plugins-extend.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 2, 23
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\theme-pro.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 20, 6, 38
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\theme.scss", "SCSS", 0, 0, 0, 0, 0, 36, 0, 22, 6, 64
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_animations.scss", "SCSS", 0, 0, 0, 0, 0, 35, 0, 2, 9, 46
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_avatars.scss", "SCSS", 0, 0, 0, 0, 0, 18, 0, 2, 9, 29
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_badge.scss", "SCSS", 0, 0, 0, 0, 0, 28, 0, 4, 9, 41
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_breadcrumb.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_cards-extend.scss", "SCSS", 0, 0, 0, 0, 0, 25, 0, 2, 2, 29
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_cards.scss", "SCSS", 0, 0, 0, 0, 0, 52, 0, 1, 13, 66
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_choices.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_dark-version.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_dropdowns.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 1, 14, 54
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_fixed-plugin.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_form-switch.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_full-calendar.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 3, 7
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_header.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 4, 25
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_info-areas.scss", "SCSS", 0, 0, 0, 0, 0, 28, 0, 0, 5, 33
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_misc-extend.scss", "SCSS", 0, 0, 0, 0, 0, 31, 0, 5, 13, 49
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_misc.scss", "SCSS", 0, 0, 0, 0, 0, 32, 0, 10, 18, 60
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_navbar-vertical.scss", "SCSS", 0, 0, 0, 0, 0, 56, 0, 4, 6, 66
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 14, 0, 1, 3, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 14, 0, 1, 5, 20
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_ripple.scss", "SCSS", 0, 0, 0, 0, 0, 26, 0, 1, 6, 33
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_rtl.scss", "SCSS", 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_social-buttons.scss", "SCSS", 0, 0, 0, 0, 0, 26, 0, 1, 2, 29
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_table.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 4, 20
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_timeline.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 1, 5, 21
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_utilities-extend.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 6, 6, 33
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 159, 0, 14, 19, 192
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\assets\scss\material-dashboard\variables\_virtual-reality.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 1, 6
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\public\index.php", "PHP", 0, 0, 9, 0, 0, 0, 0, 3, 6, 18
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\css\app.css", "CSS", 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\css\material-dashboard.css", "CSS", 0, 0, 0, 0, 15552, 0, 0, 139, 1844, 17535
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\css\material-dashboard.min.css", "CSS", 0, 0, 0, 0, 3, 0, 0, 21, 2, 26
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\css\nucleo-icons.css", "CSS", 0, 0, 0, 0, 441, 0, 0, 28, 128, 597
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\css\nucleo-svg.css", "CSS", 0, 0, 0, 0, 77, 0, 0, 34, 24, 135
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\js\app.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\js\bootstrap.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 23, 8, 35
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\sass\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 2, 2, 8
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 3, 3, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\components\admin\navbar.blade.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 0, 2, 139
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\components\admin\sidebar.blade.php", "PHP", 0, 0, 83, 0, 0, 0, 0, 0, 5, 88
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\components\layout.blade.php", "PHP", 0, 0, 33, 0, 0, 0, 0, 0, 7, 40
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\movie\movie-create.blade.php", "PHP", 0, 0, 176, 0, 0, 0, 0, 0, 24, 200
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\movie\movie-edit.blade.php", "PHP", 0, 0, 173, 0, 0, 0, 0, 0, 21, 194
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\movie\movie-list.blade.php", "PHP", 0, 0, 158, 0, 0, 0, 0, 0, 11, 169
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\movie\movie-trash-list.blade.php", "PHP", 0, 0, 192, 0, 0, 0, 0, 0, 11, 203
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\panel.blade.php", "PHP", 0, 0, 283, 0, 0, 0, 0, 0, 9, 292
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\test.blade.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\user\user-create.blade.php", "PHP", 0, 0, 119, 0, 0, 0, 0, 0, 18, 137
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\user\user-edit.blade.php", "PHP", 0, 0, 117, 0, 0, 0, 0, 0, 19, 136
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\user\user-list.blade.php", "PHP", 0, 0, 101, 0, 0, 0, 0, 0, 1, 102
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\dashboard\user\user-profile.blade.php", "PHP", 0, 0, 55, 0, 0, 0, 0, 0, 3, 58
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\resources\views\welcome.blade.php", "PHP", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\routes\api.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 3, 8, 43
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\routes\console.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 3, 9
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\routes\web.php", "PHP", 0, 0, 15, 0, 0, 0, 0, 5, 14, 34
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\tailwind.config.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 1, 2, 21
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\tests\Feature\ExampleTest.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 4, 5, 20
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\tests\TestCase.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 1, 4, 11
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\tests\Unit\ExampleTest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 3, 4, 17
"c:\Users\asusvivobook\Desktop\Laravel\admin-movie\vite.config.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"Total", "-", 6754, 1046, 3825, 11701, 33464, 20956, 45, 4172, 9080, 91043